firm_ID,quarter,trading_date
B2RK5K,6/30/2016,5/9/2016
B2RK5K,9/30/2016,7/27/2016
B2RK5K,12/31/2016,11/2/2016
B2RK5K,3/31/2017,1/30/2017
B2RK5K,6/30/2017,5/8/2017
B2RK5K,9/30/2017,7/26/2017
B2RK5K,12/31/2017,11/2/2017
B2RK5K,3/31/2018,1/30/2018
B2RK5K,6/30/2018,5/8/2018
B1WVF6,6/30/2015,5/6/2015
B1WVF6,9/30/2015,8/7/2015
B1WVF6,12/31/2015,11/6/2015
B1WVF6,3/31/2016,3/4/2016
B1WVF6,6/30/2016,5/4/2016
B1WVF6,9/30/2016,8/5/2016
B1WVF6,9/30/2017,8/4/2017
B1WVF6,12/31/2017,11/3/2017
B1WVF6,3/31/2018,3/2/2018
B1WVF6,6/30/2018,5/3/2018
B1WVF6,9/30/2018,8/2/2018
B1WVF6,12/31/2018,11/6/2018
B1WVF6,3/31/2019,3/6/2019
B1WVF6,6/30/2019,5/2/2019
B1WVF6,9/30/2019,8/2/2019
B1WVF6,12/31/2019,11/6/2019
BLMP1D,4/30/2015,3/31/2015
BLMP1D,7/31/2015,8/31/2015
BLMP1D,1/31/2018,12/21/2017
401995,6/30/2017,5/30/2017
401995,9/30/2017,8/22/2017
401995,12/31/2017,11/29/2017
401995,6/30/2018,5/28/2018
401995,9/30/2018,8/29/2018
401995,12/31/2018,11/29/2018
401995,3/31/2019,4/29/2019
401995,6/30/2019,5/28/2019
401995,9/30/2019,8/29/2019
B0704T,9/30/2012,8/29/2012
B0704T,12/31/2013,11/27/2013
B0704T,9/30/2014,8/21/2014
B0704T,12/31/2014,11/20/2014
B0704T,3/31/2015,2/9/2015
B0704T,6/30/2015,5/21/2015
B0704T,9/30/2015,8/19/2015
B0704T,3/31/2016,2/2/2016
B0704T,9/30/2016,8/18/2016
B0704T,12/31/2016,11/16/2016
B0704T,3/31/2018,2/7/2018
757130,12/31/2014,11/19/2014
757130,3/31/2015,1/13/2015
757130,6/30/2015,5/19/2015
757130,9/30/2015,8/20/2015
757130,12/31/2015,11/26/2015
757130,3/31/2016,1/19/2016
757130,6/30/2016,5/25/2016
757130,9/30/2016,8/24/2016
757130,12/31/2016,11/23/2016
757130,3/31/2017,3/17/2017
757130,6/30/2017,5/24/2017
757130,9/30/2017,8/24/2017
757130,12/31/2017,11/23/2017
757130,6/30/2019,5/23/2019
576028,3/31/2017,3/10/2017
576028,6/30/2017,5/16/2017
576028,3/31/2018,3/16/2018
576028,6/30/2018,5/24/2018
576028,9/30/2018,8/23/2018
463508,6/30/2013,5/7/2013
463508,9/30/2013,8/12/2013
442233,9/30/2017,8/23/2017
442233,12/31/2017,11/16/2017
442233,3/31/2018,3/1/2018
B1577G,9/30/2012,8/10/2012
B1577G,3/31/2013,3/14/2013
B1577G,3/31/2019,3/14/2019
B1577G,6/30/2019,5/16/2019
B1577G,9/30/2019,8/9/2019
B28W60,3/31/2015,2/26/2015
B28W60,6/30/2015,5/13/2015
B86S2N,3/31/2018,2/21/2018
B86S2N,6/30/2018,5/16/2018
B86S2N,9/30/2018,8/8/2018
B86S2N,6/30/2019,5/15/2019
B86S2N,9/30/2019,8/7/2019
B86S2N,12/31/2019,11/6/2019
568905,9/30/2012,8/22/2012
568905,12/31/2013,11/13/2013
568905,9/30/2019,8/28/2019
BNHKYX,3/31/2018,3/1/2018
BNHKYX,9/30/2018,8/2/2018
BNHKYX,12/31/2018,10/25/2018
BNHKYX,3/31/2019,2/28/2019
BNHKYX,6/30/2019,5/9/2019
BNHKYX,9/30/2019,8/1/2019
BBH7K6,6/30/2016,5/3/2016
BBH7K6,12/31/2016,11/9/2016
BBH7K6,3/31/2017,3/8/2017
BBH7K6,9/30/2017,8/7/2017
BBH7K6,12/31/2017,11/8/2017
BBH7K6,6/30/2018,5/2/2018
BBH7K6,9/30/2018,8/8/2018
BBH7K6,12/31/2018,11/7/2018
BBH7K6,3/31/2019,3/19/2019
BBH7K6,6/30/2019,5/3/2019
BBH7K6,9/30/2019,8/8/2019
BF2P50,12/31/2017,10/24/2017
BF2P50,3/31/2018,3/1/2018
470409,6/30/2013,4/24/2013
470409,9/30/2013,7/19/2013
470409,3/31/2015,3/24/2015
408262,3/31/2015,2/19/2015
408262,6/30/2015,5/13/2015
408262,9/30/2015,7/31/2015
408262,12/31/2015,10/29/2015
408262,6/30/2016,5/4/2016
408262,9/30/2016,7/20/2016
408262,12/31/2016,10/27/2016
408262,9/30/2018,7/20/2018
408262,9/30/2019,7/19/2019
BWWYKX,12/31/2017,11/28/2017
BWWYKX,3/31/2019,3/1/2019
BWWYKX,6/30/2019,9/5/2019
BWWYKX,9/30/2019,9/5/2019
BWWYKX,12/31/2019,11/14/2019
417798,12/31/2014,11/7/2014
417798,3/31/2015,2/6/2015
417798,12/31/2015,11/6/2015
417798,3/31/2016,2/4/2016
417798,6/30/2016,4/28/2016
417798,12/31/2019,11/7/2019
426211,9/30/2012,8/22/2012
426211,12/31/2012,11/7/2012
426211,3/31/2013,3/7/2013
426211,6/30/2013,4/29/2013
426211,9/30/2013,8/8/2013
426211,12/31/2013,11/7/2013
426211,3/31/2014,3/14/2014
426211,6/30/2014,5/7/2014
426211,9/30/2014,8/7/2014
426211,12/31/2014,11/6/2014
426211,3/31/2015,3/6/2015
B08CHG,6/30/2013,5/16/2013
B08CHG,9/30/2013,8/29/2013
B08CHG,12/31/2013,11/14/2013
B08CHG,3/31/2014,2/20/2014
B08CHG,6/30/2014,5/15/2014
B08CHG,9/30/2014,8/28/2014
B08CHG,12/31/2014,11/18/2014
B08CHG,3/31/2015,2/19/2015
B08CHG,6/30/2015,5/12/2015
B08CHG,9/30/2015,8/27/2015
B08CHG,12/31/2015,11/13/2015
B08CHG,3/31/2016,2/18/2016
B08CHG,6/30/2016,5/12/2016
B08CHG,9/30/2016,8/25/2016
B08CHG,3/31/2018,2/22/2018
B08CHG,6/30/2018,5/15/2018
B08CHG,9/30/2018,8/30/2018
B04M8J,3/31/2014,1/22/2014
B04M8J,6/30/2014,4/23/2014
B04M8J,9/30/2014,7/23/2014
B04M8J,12/31/2014,10/16/2014
B04M8J,12/31/2016,10/31/2016
B04M8J,3/31/2017,1/26/2017
B04M8J,6/30/2017,4/26/2017
B04M8J,9/30/2017,8/10/2017
B04M8J,12/31/2017,10/31/2017
B04M8J,3/31/2018,1/25/2018
B04M8J,6/30/2018,4/25/2018
B04M8J,9/30/2018,8/9/2018
B04M8J,12/31/2018,10/30/2018
B04M8J,3/31/2019,1/24/2019
B04M8J,6/30/2019,4/30/2019
B04M8J,9/30/2019,8/8/2019
B04M8J,12/31/2019,10/30/2019
761819,12/31/2015,10/30/2015
449774,3/31/2013,2/14/2013
BN3ZYS,6/30/2015,5/12/2015
BN3ZYS,9/30/2015,8/27/2015
BN3ZYS,12/31/2015,11/16/2015
737006,9/30/2018,8/1/2018
737006,12/31/2018,10/24/2018
737006,3/31/2019,2/5/2019
737006,6/30/2019,4/23/2019
737006,9/30/2019,7/31/2019
737006,12/31/2019,10/23/2019
BYP79G,3/31/2018,3/7/2018
BYP79G,6/30/2018,9/25/2018
BYP79G,9/30/2018,9/25/2018
BYP79G,12/31/2018,3/1/2019
B1FWD6,12/31/2018,11/7/2018
BNBNNH,12/31/2017,11/8/2017
BNBNNH,3/31/2018,3/6/2018
BNBNNH,6/30/2018,5/9/2018
BNBNNH,9/30/2018,7/26/2018
BNBNNH,12/31/2018,11/7/2018
BNBNNH,3/31/2019,3/8/2019
BNBNNH,6/30/2019,5/9/2019
BNBNNH,9/30/2019,7/31/2019
BNBNNH,12/31/2019,11/6/2019
B00D9P,12/31/2012,10/26/2012
B00D9P,3/31/2013,3/1/2013
B00D9P,6/30/2013,5/3/2013
B00D9P,9/30/2013,7/26/2013
B00D9P,12/31/2013,10/25/2013
B00D9P,3/31/2014,2/28/2014
B00D9P,6/30/2014,5/9/2014
B00D9P,9/30/2014,8/1/2014
B00D9P,12/31/2014,10/24/2014
B00D9P,3/31/2015,2/27/2015
B00D9P,6/30/2015,5/8/2015
B00D9P,9/30/2015,7/31/2015
B00D9P,12/31/2015,10/30/2015
B00D9P,3/31/2016,2/26/2016
B00D9P,6/30/2016,5/4/2016
B00D9P,9/30/2016,7/29/2016
B00D9P,12/31/2016,10/28/2016
B00D9P,3/31/2017,2/24/2017
B00D9P,6/30/2017,5/5/2017
B00D9P,9/30/2017,7/28/2017
B00D9P,12/31/2017,10/27/2017
B00D9P,3/31/2018,3/2/2018
B00D9P,6/30/2019,5/6/2019
B00D9P,9/30/2019,7/30/2019
B00D9P,12/31/2019,10/25/2019
436349,3/31/2015,2/27/2015
425304,6/30/2018,5/17/2018
425304,9/30/2018,8/17/2018
425304,12/31/2018,11/14/2018
425304,3/31/2019,2/21/2019
425304,6/30/2019,5/24/2019
425304,9/30/2019,8/15/2019
425304,12/31/2019,11/15/2019
B0VL7C,12/31/2016,11/10/2016
B0VL7C,6/30/2017,5/9/2017
B0VL7C,9/30/2017,8/16/2017
B0VL7C,12/31/2017,11/10/2017
B0VL7C,3/31/2018,2/6/2018
B0VL7C,6/30/2018,5/4/2018
B0VL7C,9/30/2018,8/15/2018
B0VL7C,6/30/2019,5/9/2019
BD9G33,6/30/2018,5/7/2018
BD9G33,12/31/2018,11/13/2018
BD9G33,3/31/2019,1/31/2019
BD9G33,6/30/2019,5/1/2019
BD9G33,9/30/2019,8/22/2019
522157,3/31/2015,2/20/2015
522157,6/30/2015,4/30/2015
416129,8/31/2012,8/15/2012
416129,2/28/2013,1/9/2013
416129,5/31/2013,4/5/2013
416129,8/31/2013,8/16/2013
416129,11/30/2013,10/2/2013
416129,2/28/2014,1/16/2014
416129,5/31/2014,4/11/2014
416129,8/31/2014,8/13/2014
416129,11/30/2014,10/2/2014
416129,2/28/2015,1/20/2015
416129,8/31/2015,8/13/2015
416129,11/30/2015,9/30/2015
416129,8/31/2016,8/11/2016
416129,2/28/2017,1/13/2017
416129,2/28/2019,1/8/2019
416129,8/31/2019,7/11/2019
416129,11/30/2019,10/4/2019
416921,6/30/2015,5/12/2015
416921,9/30/2015,8/19/2015
416921,12/31/2015,11/11/2015
416921,3/31/2016,2/10/2016
416921,6/30/2016,5/11/2016
416921,9/30/2016,8/17/2016
416921,3/31/2017,2/8/2017
416921,6/30/2017,5/4/2017
416921,9/30/2017,8/16/2017
416921,12/31/2017,11/2/2017
B573M1,2/28/2015,1/21/2015
B573M1,11/30/2015,10/21/2015
B573M1,11/30/2016,10/26/2016
B573M1,2/28/2017,1/11/2017
B573M1,5/31/2017,4/6/2017
B573M1,8/31/2017,7/5/2017
B573M1,11/30/2017,10/25/2017
B573M1,2/28/2018,1/12/2018
B573M1,5/31/2018,4/11/2018
B573M1,5/31/2019,4/3/2019
B573M1,8/31/2019,6/26/2019
B8FMRX,9/30/2014,8/13/2014
B8FMRX,6/30/2015,5/5/2015
B8FMRX,9/30/2015,8/11/2015
B8FMRX,12/31/2015,11/3/2015
B8FMRX,3/31/2016,2/2/2016
B8FMRX,6/30/2016,5/3/2016
B8FMRX,12/31/2016,11/2/2016
B8FMRX,6/30/2017,5/3/2017
596091,3/31/2017,3/16/2017
BYSS4Q,6/30/2019,5/9/2019
B1WT5G,3/31/2017,2/10/2017
B1WT5G,6/30/2017,5/2/2017
B1WT5G,3/31/2019,2/7/2019
B1WT5G,6/30/2019,4/30/2019
B1WP65,3/31/2014,3/11/2014
B1WP65,6/30/2014,5/13/2014
B1WP65,9/30/2014,8/13/2014
B1WP65,12/31/2014,11/12/2014
B1WP65,3/31/2015,3/4/2015
B1WP65,6/30/2015,5/12/2015
B1WP65,9/30/2015,8/12/2015
B1WP65,12/31/2015,11/11/2015
B1WP65,3/31/2016,3/2/2016
B1WP65,6/30/2016,5/4/2016
B1WP65,9/30/2016,8/17/2016
B1WP65,12/31/2016,11/9/2016
B1WP65,3/31/2017,2/27/2017
B1WP65,6/30/2017,5/3/2017
B1WP65,9/30/2017,8/17/2017
B1WP65,12/31/2017,11/9/2017
B1WP65,3/31/2018,3/6/2018
B1WP65,6/30/2018,5/2/2018
B1WP65,9/30/2018,8/15/2018
B1WP65,12/31/2018,11/7/2018
B1WP65,3/31/2019,3/5/2019
B1WP65,6/30/2019,5/7/2019
B1WP65,9/30/2019,8/14/2019
458882,12/31/2019,11/1/2019
450109,12/31/2013,11/15/2013
450109,9/30/2014,8/14/2014
450109,12/31/2014,11/14/2014
450109,3/31/2015,2/18/2015
450109,6/30/2015,4/29/2015
450109,9/30/2015,8/13/2015
450109,12/31/2015,10/30/2015
450109,3/31/2016,2/12/2016
450109,6/30/2016,5/4/2016
450109,9/30/2016,8/11/2016
450109,12/31/2016,11/3/2016
450109,3/31/2017,2/9/2017
450109,6/30/2017,5/4/2017
450109,9/30/2017,8/17/2017
450109,12/31/2017,11/2/2017
450109,3/31/2018,2/7/2018
450109,6/30/2018,5/2/2018
450109,9/30/2018,8/22/2018
450109,12/31/2018,11/15/2018
459573,6/30/2014,5/7/2014
459573,9/30/2014,8/13/2014
459573,12/31/2014,11/6/2014
459573,3/31/2015,3/2/2015
459573,6/30/2015,5/12/2015
459573,9/30/2015,8/12/2015
459573,12/31/2015,11/4/2015
459573,3/31/2016,2/17/2016
459573,9/30/2017,8/9/2017
459573,12/31/2017,11/8/2017
459573,3/31/2018,2/21/2018
459573,6/30/2018,5/8/2018
459573,9/30/2018,8/8/2018
459573,12/31/2018,11/14/2018
459573,3/31/2019,2/20/2019
459573,6/30/2019,5/8/2019
459573,9/30/2019,8/15/2019
459573,12/31/2019,11/6/2019
439960,3/31/2018,3/14/2018
708525,9/30/2012,8/8/2012
708525,12/31/2012,11/7/2012
708525,12/31/2013,11/6/2013
708525,6/30/2015,5/6/2015
708525,9/30/2015,8/19/2015
708525,3/31/2017,2/8/2017
708525,6/30/2017,5/10/2017
708525,9/30/2017,8/9/2017
708525,12/31/2017,11/8/2017
708525,3/31/2018,2/7/2018
708525,6/30/2018,5/8/2018
708525,9/30/2018,8/8/2018
708525,12/31/2018,11/7/2018
708525,3/31/2019,2/5/2019
708525,6/30/2019,5/8/2019
708525,9/30/2019,8/13/2019
708525,12/31/2019,11/5/2019
BKJ9RT,12/31/2016,11/2/2016
BKJ9RT,12/31/2017,11/8/2017
BKJ9RT,3/31/2018,2/22/2018
BKJ9RT,6/30/2018,5/9/2018
BKJ9RT,9/30/2018,8/16/2018
BKJ9RT,12/31/2018,11/8/2018
BKJ9RT,3/31/2019,2/22/2019
BKJ9RT,6/30/2019,5/9/2019
BKJ9RT,9/30/2019,8/15/2019
BKJ9RT,12/31/2019,11/6/2019
B0386J,12/31/2015,10/29/2015
B0386J,3/31/2016,2/23/2016
B0386J,9/30/2016,8/18/2016
B0386J,12/31/2016,10/27/2016
B0386J,3/31/2017,2/21/2017
B0386J,9/30/2017,8/22/2017
B0386J,12/31/2017,10/25/2017
B0386J,9/30/2018,8/21/2018
B0386J,12/31/2018,10/30/2018
B0386J,3/31/2019,2/26/2019
B0386J,6/30/2019,5/8/2019
B0386J,9/30/2019,8/20/2019
B0386J,12/31/2019,10/30/2019
BBL4QM,12/31/2013,11/27/2013
BBL4QM,9/30/2014,8/21/2014
BBL4QM,6/30/2015,5/28/2015
